WWR,AR,ORIN,OVERHANG,SHGC,ENERGY,,,
0.1444444444,8,140,16,0.57,94,,,
0.1444444444,8,140,21,0.57,94,,,
0.1444444444,8,140,25,0.57,93,,,
0.1444444444,8,140,30,0.57,93,,,
0.1444444444,8,140,35,0.57,92,,,
0.1444444444,8,140,40,0.57,92,,,
0.1444444444,8,140,45,0.57,92,,,
0.1444444444,8,140,2,0.57,96,,,
0.1444444444,8,140,6,0.57,96,,,
0.1444444444,8,140,11,0.57,95,,,
0.1444444444,8,140,16,0.57,94,,,
0.1444444444,8,140,21,0.57,94,,,
0.1444444444,8,140,25,0.57,93,,,
0.1444444444,8,140,30,0.57,93,,,
0.1444444444,8,140,35,0.57,92,,,
0.1444444444,8,140,40,0.57,92,,,
0.1444444444,8,140,45,0.57,92,,,
0.1444444444,8,140,2,0.44,93,,,
0.1444444444,8,140,6,0.44,93,,,
0.1444444444,8,140,11,0.44,93,,,
0.1444444444,8,140,16,0.44,92,,,
0.1444444444,8,140,21,0.44,92,,,
0.1444444444,8,140,25,0.44,92,,,
0.1444444444,8,140,30,0.44,92,,,
0.1444444444,8,140,35,0.44,91,,,
0.1444444444,8,140,40,0.44,91,,,
0.1444444444,8,140,45,0.44,91,,,
0.1444444444,8,140,2,0.24,91,,,
0.1444444444,8,140,6,0.24,91,,,
0.1444444444,8,140,11,0.24,91,,,
0.1444444444,8,140,16,0.24,91,,,
0.1444444444,8,140,21,0.24,90,,,
0.1444444444,8,140,25,0.24,91,,,
0.1444444444,8,140,30,0.24,90,,,
0.1444444444,8,140,35,0.24,90,,,
0.1444444444,8,140,40,0.24,90,,,
0.1444444444,8,140,45,0.24,90,,,
0.1444444444,8,140,2,0.72,103,,,
0.1444444444,8,140,6,0.72,102,,,
0.1444444444,8,140,11,0.72,101,,,
0.1444444444,8,140,16,0.72,99,,,
0.1444444444,8,140,21,0.72,98,,,
0.1444444444,8,140,25,0.72,98,,,
0.1444444444,8,140,30,0.72,97,,,
0.1444444444,8,140,35,0.72,96,,,
0.1444444444,8,140,40,0.72,96,,,
0.1444444444,8,140,45,0.72,95,,,
0.1444444444,9,140,2,0.82,104,,,
0.1444444444,9,140,6,0.82,102,,,
0.1444444444,9,140,11,0.82,101,,,
0.1444444444,9,140,16,0.82,100,,,
0.1444444444,9,140,21,0.82,98,,,
0.1444444444,9,140,25,0.82,98,,,
0.1444444444,9,140,30,0.82,97,,,
0.1444444444,9,140,35,0.82,96,,,
0.1444444444,9,140,40,0.82,95,,,
0.1444444444,9,140,45,0.82,95,,,
0.1444444444,9,140,2,0.81,105,,,
0.1444444444,9,140,6,0.81,104,,,
0.1444444444,9,140,11,0.81,102,,,
0.1444444444,9,140,16,0.81,101,,,
0.1444444444,9,140,21,0.81,100,,,
0.1444444444,9,140,25,0.81,99,,,
0.1444444444,9,140,30,0.81,98,,,
0.1444444444,9,140,35,0.81,97,,,
0.1444444444,9,140,40,0.81,97,,,
0.1444444444,9,140,45,0.81,96,,,
0.1444444444,9,140,2,0.2,91,,,
0.1444444444,9,140,6,0.2,91,,,
0.1444444444,9,140,11,0.2,90,,,
0.1444444444,9,140,16,0.2,90,,,
0.1444444444,9,140,21,0.2,90,,,
0.1444444444,9,140,25,0.2,91,,,
0.1444444444,9,140,30,0.2,90,,,
0.1444444444,9,140,35,0.2,90,,,
0.1444444444,9,140,40,0.2,90,,,
0.1444444444,9,140,45,0.2,90,,,
0.1444444444,9,140,2,0.26,91,,,
0.1444444444,9,140,6,0.26,91,,,
0.1444444444,9,140,11,0.26,91,,,
0.1444444444,9,140,16,0.26,91,,,
0.1444444444,9,140,21,0.26,90,,,
0.1444444444,9,140,25,0.26,90,,,
0.1444444444,9,140,30,0.26,90,,,
0.1444444444,9,140,35,0.26,90,,,
0.1444444444,9,140,40,0.26,90,,,
0.1444444444,9,140,45,0.26,90,,,
0.1444444444,9,140,2,0.7,100,,,
0.1444444444,9,140,6,0.7,99,,,
0.1444444444,9,140,11,0.7,98,,,
0.1444444444,9,140,16,0.7,97,,,
0.1444444444,9,140,21,0.7,96,,,
0.1444444444,9,140,25,0.7,96,,,
0.1444444444,9,140,30,0.7,95,,,
0.1444444444,9,140,35,0.7,94,,,
0.1444444444,9,140,40,0.7,94,,,
0.1444444444,9,140,45,0.7,93,,,
0.1444444444,9,140,2,0.57,96,,,
0.1444444444,9,140,6,0.57,96,,,
0.1444444444,9,140,11,0.57,95,,,
0.1444444444,9,140,16,0.57,94,,,
0.1444444444,9,140,21,0.57,94,,,
0.1444444444,9,140,25,0.57,94,,,
0.1444444444,9,140,30,0.57,93,,,
0.1444444444,9,140,35,0.57,93,,,
0.1444444444,9,140,40,0.57,92,,,
0.1444444444,9,140,45,0.57,92,,,
0.1444444444,9,140,2,0.57,96,,,
0.1444444444,9,140,6,0.57,96,,,
0.1444444444,9,140,11,0.57,95,,,
0.1444444444,9,140,16,0.57,94,,,
0.1444444444,9,140,21,0.57,94,,,
0.1444444444,9,140,25,0.57,94,,,
0.1444444444,9,140,30,0.57,93,,,
0.1444444444,9,140,35,0.57,93,,,
0.1444444444,9,140,40,0.57,92,,,
0.1444444444,9,140,45,0.57,92,,,
0.1444444444,9,140,2,0.44,94,,,
0.1444444444,9,140,6,0.44,93,,,
0.1444444444,9,140,11,0.44,93,,,
0.1444444444,9,140,16,0.44,93,,,
0.1444444444,9,140,21,0.44,92,,,
0.1444444444,9,140,25,0.44,92,,,
0.1444444444,9,140,30,0.44,92,,,
0.1444444444,9,140,35,0.44,91,,,
0.1444444444,9,140,40,0.44,91,,,
0.1444444444,9,140,45,0.44,91,,,
0.1444444444,9,140,2,0.24,91,,,
0.1444444444,9,140,6,0.24,91,,,
0.1444444444,9,140,11,0.24,91,,,
0.1444444444,9,140,16,0.24,91,,,
0.1444444444,9,140,21,0.24,90,,,
0.1444444444,9,140,25,0.24,91,,,
0.1444444444,9,140,30,0.24,90,,,
0.1444444444,9,140,35,0.24,90,,,
0.1444444444,9,140,40,0.24,90,,,
0.1444444444,9,140,45,0.24,90,,,
0.1444444444,9,140,2,0.72,103,,,
0.1444444444,9,140,6,0.72,102,,,
0.1444444444,9,140,11,0.72,101,,,
0.1444444444,9,140,16,0.72,100,,,
0.1444444444,9,140,21,0.72,99,,,
0.1444444444,9,140,25,0.72,98,,,
0.1444444444,9,140,30,0.72,97,,,
0.1444444444,9,140,35,0.72,96,,,
0.1444444444,9,140,40,0.72,96,,,
0.1444444444,9,140,45,0.72,95,,,
0.1444444444,10,140,2,0.82,104,,,
0.1444444444,10,140,6,0.82,103,,,
0.1444444444,10,140,11,0.82,101,,,
0.1444444444,10,140,16,0.82,100,,,
0.1444444444,10,140,21,0.82,99,,,
0.1444444444,10,140,25,0.82,98,,,
0.1444444444,10,140,30,0.82,97,,,
0.1444444444,10,140,35,0.82,96,,,
0.1444444444,10,140,40,0.82,95,,,
0.1444444444,10,140,45,0.82,95,,,
0.1444444444,10,140,2,0.81,106,,,
0.1444444444,10,140,6,0.81,104,,,
0.1444444444,10,140,11,0.81,103,,,
0.1444444444,10,140,16,0.81,101,,,
0.1444444444,10,140,21,0.81,100,,,
0.1444444444,10,140,25,0.81,99,,,
0.1444444444,10,140,30,0.81,98,,,
0.1444444444,10,140,35,0.81,97,,,
0.1444444444,10,140,40,0.81,97,,,
0.1444444444,10,140,45,0.81,96,,,
0.1444444444,10,140,2,0.2,91,,,
0.1444444444,10,140,6,0.2,91,,,
0.1444444444,10,140,11,0.2,90,,,
0.1444444444,10,140,16,0.2,90,,,
0.1444444444,10,140,21,0.2,90,,,
0.1444444444,10,140,25,0.2,91,,,
0.1444444444,10,140,30,0.2,90,,,
0.1444444444,10,140,35,0.2,90,,,
0.1444444444,10,140,40,0.2,90,,,
0.1444444444,10,140,45,0.2,90,,,
0.1444444444,10,140,2,0.26,91,,,
0.1444444444,10,140,6,0.26,91,,,
0.1444444444,10,140,11,0.26,91,,,
0.1444444444,10,140,16,0.26,91,,,
0.1444444444,10,140,21,0.26,90,,,
0.1444444444,10,140,25,0.26,90,,,
0.1444444444,10,140,30,0.26,90,,,
0.1444444444,10,140,35,0.26,90,,,
0.1444444444,10,140,40,0.26,90,,,
0.1444444444,10,140,45,0.26,90,,,
0.1444444444,10,140,2,0.7,101,,,
0.1444444444,10,140,6,0.7,100,,,
0.1444444444,10,140,11,0.7,98,,,
0.1444444444,10,140,16,0.7,97,,,
0.1444444444,10,140,21,0.7,96,,,
0.1444444444,10,140,25,0.7,96,,,
0.1444444444,10,140,30,0.7,95,,,
0.1444444444,10,140,35,0.7,94,,,
0.1444444444,10,140,40,0.7,94,,,
0.1444444444,10,140,45,0.7,93,,,
0.1444444444,10,140,2,0.57,97,,,
0.1444444444,10,140,6,0.57,96,,,
0.1444444444,10,140,11,0.57,95,,,
0.1444444444,10,140,16,0.57,95,,,
0.1444444444,10,140,21,0.57,94,,,
0.1444444444,10,140,25,0.57,94,,,
0.1444444444,10,140,30,0.57,93,,,
0.1444444444,10,140,35,0.57,93,,,
0.1444444444,10,140,40,0.57,92,,,
0.1444444444,10,140,45,0.57,92,,,
0.1444444444,10,140,2,0.57,97,,,
0.1444444444,10,140,6,0.57,96,,,
0.1444444444,10,140,11,0.57,95,,,
0.1444444444,10,140,16,0.57,95,,,
0.1444444444,10,140,21,0.57,94,,,
0.1444444444,10,140,25,0.57,94,,,
0.1444444444,10,140,30,0.57,93,,,
0.1444444444,10,140,35,0.57,93,,,
0.1444444444,10,140,40,0.57,92,,,
0.1444444444,10,140,45,0.57,92,,,
0.1444444444,10,140,2,0.44,94,,,
0.1444444444,10,140,6,0.44,94,,,
0.1444444444,10,140,11,0.44,93,,,
0.1444444444,10,140,16,0.44,93,,,
0.1444444444,10,140,21,0.44,92,,,
0.1444444444,10,140,25,0.44,92,,,
0.1444444444,10,140,30,0.44,92,,,
0.1444444444,10,140,35,0.44,91,,,
0.1444444444,10,140,40,0.44,91,,,
0.1444444444,10,140,45,0.44,90,,,
0.1444444444,10,140,2,0.24,91,,,
0.1444444444,10,140,6,0.24,91,,,
0.1444444444,10,140,11,0.24,91,,,
0.1444444444,10,140,16,0.24,90,,,
0.1444444444,10,140,21,0.24,90,,,
0.1444444444,10,140,25,0.24,90,,,
0.1444444444,10,140,30,0.24,90,,,
0.1444444444,10,140,35,0.24,90,,,
0.1444444444,10,140,40,0.24,90,,,
0.1444444444,10,140,45,0.24,90,,,
0.1444444444,10,140,2,0.72,104,,,
0.1444444444,10,140,6,0.72,103,,,
0.1444444444,10,140,11,0.72,101,,,
0.1444444444,10,140,16,0.72,100,,,
0.1444444444,10,140,21,0.72,99,,,
0.1444444444,10,140,25,0.72,98,,,
0.1444444444,10,140,30,0.72,97,,,
0.1444444444,10,140,35,0.72,97,,,
0.1444444444,10,140,40,0.72,96,,,
0.1444444444,10,140,45,0.72,95,,,
0.2388888889,1,140,2,0.82,106,,,
0.2388888889,1,140,6,0.82,105,,,
0.2388888889,1,140,11,0.82,104,,,
0.2388888889,1,140,16,0.82,103,,,
0.2388888889,1,140,21,0.82,101,,,
0.2388888889,1,140,25,0.82,101,,,
0.2388888889,1,140,30,0.82,100,,,
0.2388888889,1,140,35,0.82,99,,,
0.2388888889,1,140,40,0.82,98,,,
0.2388888889,1,140,45,0.82,97,,,
0.2388888889,1,140,2,0.81,107,,,
0.2388888889,1,140,6,0.81,106,,,
0.2388888889,1,140,11,0.81,105,,,
0.2388888889,1,140,16,0.81,104,,,
0.2388888889,1,140,21,0.81,102,,,
0.2388888889,1,140,25,0.81,102,,,
0.2388888889,1,140,30,0.81,101,,,
0.2388888889,1,140,35,0.81,100,,,
0.2388888889,1,140,40,0.81,99,,,
0.2388888889,1,140,45,0.81,98,,,
0.2388888889,1,140,2,0.2,93,,,
0.2388888889,1,140,6,0.2,93,,,
0.2388888889,1,140,11,0.2,92,,,
0.2388888889,1,140,16,0.2,92,,,
0.2388888889,1,140,21,0.2,92,,,
0.2388888889,1,140,25,0.2,92,,,
0.2388888889,1,140,30,0.2,92,,,
0.2388888889,1,140,35,0.2,92,,,
0.2388888889,1,140,40,0.2,91,,,
0.2388888889,1,140,45,0.2,91,,,
0.2388888889,1,140,2,0.26,94,,,
0.2388888889,1,140,6,0.26,94,,,
0.2388888889,1,140,11,0.26,93,,,
0.2388888889,1,140,16,0.26,93,,,
0.2388888889,1,140,21,0.26,93,,,
0.2388888889,1,140,25,0.26,93,,,
0.2388888889,1,140,30,0.26,92,,,
0.2388888889,1,140,35,0.26,92,,,
0.2388888889,1,140,40,0.26,92,,,
0.2388888889,1,140,45,0.26,92,,,
0.2388888889,1,140,2,0.7,103,,,
0.2388888889,1,140,6,0.7,102,,,
0.2388888889,1,140,11,0.7,101,,,
0.2388888889,1,140,16,0.7,100,,,
0.2388888889,1,140,21,0.7,99,,,
0.2388888889,1,140,25,0.7,99,,,
0.2388888889,1,140,30,0.7,98,,,
0.2388888889,1,140,35,0.7,97,,,
0.2388888889,1,140,40,0.7,96,,,
0.2388888889,1,140,45,0.7,96,,,
0.2388888889,1,140,2,0.57,99,,,
0.2388888889,1,140,6,0.57,99,,,
0.2388888889,1,140,11,0.57,98,,,
0.2388888889,1,140,16,0.57,97,,,
0.2388888889,1,140,21,0.57,97,,,
0.2388888889,1,140,25,0.57,96,,,
0.2388888889,1,140,30,0.57,95,,,
0.2388888889,1,140,35,0.57,95,,,
0.2388888889,1,140,40,0.57,94,,,
0.2388888889,1,140,45,0.57,94,,,
0.2388888889,1,140,2,0.57,99,,,
0.2388888889,1,140,6,0.57,99,,,
0.2388888889,1,140,11,0.57,98,,,
0.2388888889,1,140,16,0.57,97,,,
0.2388888889,1,140,21,0.57,97,,,
0.2388888889,1,140,25,0.57,96,,,
0.2388888889,1,140,30,0.57,95,,,
0.2388888889,1,140,35,0.57,95,,,
0.2388888889,1,140,40,0.57,94,,,
0.2388888889,1,140,45,0.57,94,,,
0.2388888889,1,140,2,0.44,97,,,
0.2388888889,1,140,6,0.44,96,,,
0.2388888889,1,140,11,0.44,96,,,
0.2388888889,1,140,16,0.44,95,,,
0.2388888889,1,140,21,0.44,95,,,
0.2388888889,1,140,25,0.44,94,,,
0.2388888889,1,140,30,0.44,94,,,
0.2388888889,1,140,35,0.44,94,,,
0.2388888889,1,140,40,0.44,93,,,
0.2388888889,1,140,45,0.44,93,,,
0.2388888889,1,140,2,0.24,94,,,
0.2388888889,1,140,6,0.24,93,,,
0.2388888889,1,140,11,0.24,93,,,
0.2388888889,1,140,16,0.24,93,,,
0.2388888889,1,140,21,0.24,93,,,
0.2388888889,1,140,25,0.24,92,,,
0.2388888889,1,140,30,0.24,92,,,
0.2388888889,1,140,35,0.24,92,,,
0.2388888889,1,140,40,0.24,92,,,
0.2388888889,1,140,45,0.24,92,,,
0.2388888889,1,140,2,0.72,106,,,
0.2388888889,1,140,6,0.72,105,,,
0.2388888889,1,140,11,0.72,103,,,
0.2388888889,1,140,16,0.72,102,,,
0.2388888889,1,140,21,0.72,101,,,
0.2388888889,1,140,25,0.72,101,,,
0.2388888889,1,140,30,0.72,100,,,
0.2388888889,1,140,35,0.72,99,,,
0.2388888889,1,140,40,0.72,98,,,
0.2388888889,1,140,45,0.72,97,,,
0.2388888889,2,140,2,0.82,107,,,
0.2388888889,2,140,6,0.82,106,,,
0.2388888889,2,140,11,0.82,104,,,
0.2388888889,2,140,16,0.82,103,,,
0.2388888889,2,140,21,0.82,102,,,
0.2388888889,2,140,25,0.82,101,,,
0.2388888889,2,140,30,0.82,100,,,
0.2388888889,2,140,35,0.82,99,,,
0.2388888889,2,140,40,0.82,98,,,
0.2388888889,2,140,45,0.82,97,,,
0.2388888889,2,140,2,0.81,108,,,
0.2388888889,2,140,6,0.81,107,,,
0.2388888889,2,140,11,0.81,106,,,
0.2388888889,2,140,16,0.81,104,,,
0.2388888889,2,140,21,0.81,103,,,
0.2388888889,2,140,25,0.81,102,,,
0.2388888889,2,140,30,0.81,101,,,
0.2388888889,2,140,35,0.81,100,,,
0.2388888889,2,140,40,0.81,99,,,
0.2388888889,2,140,45,0.81,98,,,
0.2388888889,2,140,2,0.2,93,,,
0.2388888889,2,140,6,0.2,93,,,
0.2388888889,2,140,11,0.2,92,,,
0.2388888889,2,140,16,0.2,92,,,
0.2388888889,2,140,21,0.2,92,,,
0.2388888889,2,140,25,0.2,92,,,
0.2388888889,2,140,30,0.2,92,,,
0.2388888889,2,140,35,0.2,91,,,
0.2388888889,2,140,40,0.2,91,,,
0.2388888889,2,140,45,0.2,91,,,
0.2388888889,2,140,2,0.26,94,,,
0.2388888889,2,140,6,0.26,94,,,
0.2388888889,2,140,11,0.26,93,,,
0.2388888889,2,140,16,0.26,93,,,
0.2388888889,2,140,21,0.26,93,,,
0.2388888889,2,140,25,0.26,92,,,
0.2388888889,2,140,30,0.26,92,,,
0.2388888889,2,140,35,0.26,92,,,
0.2388888889,2,140,40,0.26,92,,,
0.2388888889,2,140,45,0.26,91,,,
0.2388888889,2,140,2,0.7,103,,,
0.2388888889,2,140,6,0.7,103,,,
0.2388888889,2,140,11,0.7,102,,,
0.2388888889,2,140,16,0.7,101,,,
0.2388888889,2,140,21,0.7,100,,,
0.2388888889,2,140,25,0.7,99,,,
0.2388888889,2,140,30,0.7,98,,,
0.2388888889,2,140,35,0.7,97,,,
0.2388888889,2,140,40,0.7,96,,,
0.2388888889,2,140,45,0.7,96,,,
0.2388888889,2,140,2,0.57,100,,,
0.2388888889,2,140,6,0.57,99,,,
0.2388888889,2,140,11,0.57,98,,,
0.2388888889,2,140,16,0.57,98,,,
0.2388888889,2,140,21,0.57,97,,,
0.2388888889,2,140,25,0.57,96,,,
0.2388888889,2,140,30,0.57,96,,,
0.2388888889,2,140,35,0.57,95,,,
0.2388888889,2,140,40,0.57,94,,,
0.2388888889,2,140,45,0.57,94,,,
0.2388888889,2,140,2,0.57,100,,,
0.2388888889,2,140,6,0.57,99,,,
0.2388888889,2,140,11,0.57,98,,,
0.2388888889,2,140,16,0.57,98,,,
0.2388888889,2,140,21,0.57,97,,,
0.2388888889,2,140,25,0.57,96,,,
0.2388888889,2,140,30,0.57,96,,,
0.2388888889,2,140,35,0.57,95,,,
0.2388888889,2,140,40,0.57,94,,,
0.2388888889,2,140,45,0.57,94,,,
0.2388888889,2,140,2,0.44,97,,,
0.2388888889,2,140,6,0.44,96,,,
0.2388888889,2,140,11,0.44,96,,,
0.2388888889,2,140,16,0.44,95,,,
0.2388888889,2,140,21,0.44,95,,,
0.2388888889,2,140,25,0.44,94,,,
0.2388888889,2,140,30,0.44,94,,,
0.2388888889,2,140,35,0.44,94,,,
0.2388888889,2,140,40,0.44,93,,,
0.2388888889,2,140,45,0.44,93,,,
0.2388888889,2,140,2,0.24,94,,,
0.2388888889,2,140,6,0.24,93,,,
0.2388888889,2,140,11,0.24,93,,,
0.2388888889,2,140,16,0.24,93,,,
0.2388888889,2,140,21,0.24,93,,,
0.2388888889,2,140,25,0.24,92,,,
0.2388888889,2,140,30,0.24,92,,,
0.2388888889,2,140,35,0.24,92,,,
0.2388888889,2,140,40,0.24,92,,,
0.2388888889,2,140,45,0.24,91,,,
0.2388888889,2,140,2,0.72,106,,,
0.2388888889,2,140,6,0.72,105,,,
0.2388888889,2,140,11,0.72,104,,,
0.2388888889,2,140,16,0.72,103,,,
0.2388888889,2,140,21,0.72,102,,,
0.2388888889,2,140,25,0.72,101,,,
0.2388888889,2,140,30,0.72,100,,,
0.2388888889,2,140,35,0.72,99,,,
0.2388888889,2,140,40,0.72,98,,,
0.2388888889,2,140,45,0.72,98,,,
0.2388888889,3,140,2,0.82,108,,,
0.2388888889,3,140,6,0.82,107,,,
0.2388888889,3,140,11,0.82,105,,,
0.2388888889,3,140,16,0.82,104,,,
0.2388888889,3,140,21,0.82,103,,,
0.2388888889,3,140,25,0.82,102,,,
0.2388888889,3,140,30,0.82,100,,,
0.2388888889,3,140,35,0.82,99,,,
0.2388888889,3,140,40,0.82,98,,,
0.2388888889,3,140,45,0.82,98,,,
0.2388888889,3,140,2,0.81,109,,,
0.2388888889,3,140,6,0.81,108,,,
0.2388888889,3,140,11,0.81,107,,,
0.2388888889,3,140,16,0.81,105,,,
0.2388888889,3,140,21,0.81,104,,,
0.2388888889,3,140,25,0.81,103,,,
0.2388888889,3,140,30,0.81,102,,,
0.2388888889,3,140,35,0.81,100,,,
0.2388888889,3,140,40,0.81,99,,,
0.2388888889,3,140,45,0.81,99,,,
0.2388888889,3,140,2,0.2,93,,,
0.2388888889,3,140,6,0.2,93,,,
0.2388888889,3,140,11,0.2,92,,,
0.2388888889,3,140,16,0.2,92,,,
0.2388888889,3,140,21,0.2,92,,,
0.2388888889,3,140,25,0.2,92,,,
0.2388888889,3,140,30,0.2,92,,,
0.2388888889,3,140,35,0.2,91,,,
0.2388888889,3,140,40,0.2,91,,,
0.2388888889,3,140,45,0.2,91,,,
0.2388888889,3,140,2,0.26,94,,,
0.2388888889,3,140,6,0.26,94,,,
0.2388888889,3,140,11,0.26,93,,,
0.2388888889,3,140,16,0.26,93,,,
0.2388888889,3,140,21,0.26,93,,,
0.2388888889,3,140,25,0.26,92,,,
0.2388888889,3,140,30,0.26,92,,,
0.2388888889,3,140,35,0.26,92,,,
0.2388888889,3,140,40,0.26,92,,,
0.2388888889,3,140,45,0.26,91,,,
0.2388888889,3,140,2,0.7,104,,,
0.2388888889,3,140,6,0.7,103,,,
0.2388888889,3,140,11,0.7,102,,,
0.2388888889,3,140,16,0.7,101,,,
0.2388888889,3,140,21,0.7,100,,,
0.2388888889,3,140,25,0.7,99,,,
0.2388888889,3,140,30,0.7,98,,,
0.2388888889,3,140,35,0.7,97,,,
0.2388888889,3,140,40,0.7,97,,,
0.2388888889,3,140,45,0.7,96,,,
0.2388888889,3,140,2,0.57,100,,,
0.2388888889,3,140,6,0.57,100,,,
0.2388888889,3,140,11,0.57,99,,,
0.2388888889,3,140,16,0.57,98,,,
0.2388888889,3,140,21,0.57,97,,,
0.2388888889,3,140,25,0.57,96,,,
0.2388888889,3,140,30,0.57,96,,,
0.2388888889,3,140,35,0.57,95,,,
0.2388888889,3,140,40,0.57,95,,,
0.2388888889,3,140,45,0.57,94,,,
0.2388888889,3,140,2,0.57,100,,,
0.2388888889,3,140,6,0.57,100,,,
0.2388888889,3,140,11,0.57,99,,,
0.2388888889,3,140,16,0.57,98,,,
0.2388888889,3,140,21,0.57,97,,,
0.2388888889,3,140,25,0.57,96,,,
0.2388888889,3,140,30,0.57,96,,,
0.2388888889,3,140,35,0.57,95,,,
0.2388888889,3,140,40,0.57,95,,,
0.2388888889,3,140,45,0.57,94,,,
0.2388888889,3,140,2,0.44,97,,,
0.2388888889,3,140,6,0.44,97,,,
0.2388888889,3,140,11,0.44,96,,,
0.2388888889,3,140,16,0.44,95,,,
0.2388888889,3,140,21,0.44,95,,,
0.2388888889,3,140,25,0.44,94,,,
0.2388888889,3,140,30,0.44,94,,,
0.2388888889,3,140,35,0.44,94,,,
0.2388888889,3,140,40,0.44,93,,,
0.2388888889,3,140,45,0.44,93,,,
0.2388888889,3,140,2,0.24,94,,,
0.2388888889,3,140,6,0.24,93,,,
0.2388888889,3,140,11,0.24,93,,,
0.2388888889,3,140,16,0.24,93,,,
0.2388888889,3,140,21,0.24,92,,,
0.2388888889,3,140,25,0.24,92,,,
0.2388888889,3,140,30,0.24,92,,,
0.2388888889,3,140,35,0.24,92,,,
0.2388888889,3,140,40,0.24,91,,,
0.2388888889,3,140,45,0.24,91,,,
0.2388888889,3,140,2,0.72,108,,,
0.2388888889,3,140,6,0.72,106,,,
0.2388888889,3,140,11,0.72,105,,,
0.2388888889,3,140,16,0.72,104,,,
0.2388888889,3,140,21,0.72,102,,,
0.2388888889,3,140,25,0.72,102,,,
0.2388888889,3,140,30,0.72,100,,,
0.2388888889,3,140,35,0.72,99,,,
0.2388888889,3,140,40,0.72,99,,,
0.2388888889,3,140,45,0.72,98,,,
0.2388888889,4,140,2,0.82,109,,,
0.2388888889,4,140,6,0.82,108,,,
0.2388888889,4,140,11,0.82,106,,,
0.2388888889,4,140,16,0.82,105,,,
0.2388888889,4,140,21,0.82,103,,,
0.2388888889,4,140,25,0.82,102,,,
0.2388888889,4,140,30,0.82,101,,,
0.2388888889,4,140,35,0.82,100,,,
0.2388888889,4,140,40,0.82,99,,,
0.2388888889,4,140,45,0.82,98,,,
0.2388888889,4,140,2,0.81,111,,,
0.2388888889,4,140,6,0.81,109,,,
0.2388888889,4,140,11,0.81,108,,,
0.2388888889,4,140,16,0.81,106,,,
0.2388888889,4,140,21,0.81,105,,,
0.2388888889,4,140,25,0.81,104,,,
0.2388888889,4,140,30,0.81,102,,,
0.2388888889,4,140,35,0.81,101,,,
0.2388888889,4,140,40,0.81,100,,,
0.2388888889,4,140,45,0.81,99,,,
0.2388888889,4,140,2,0.2,93,,,
0.2388888889,4,140,6,0.2,92,,,
0.2388888889,4,140,11,0.2,92,,,
0.2388888889,4,140,16,0.2,92,,,
0.2388888889,4,140,21,0.2,92,,,
0.2388888889,4,140,25,0.2,92,,,
0.2388888889,4,140,30,0.2,91,,,
0.2388888889,4,140,35,0.2,91,,,
0.2388888889,4,140,40,0.2,91,,,
0.2388888889,4,140,45,0.2,91,,,
0.2388888889,4,140,2,0.26,94,,,
0.2388888889,4,140,6,0.26,94,,,
0.2388888889,4,140,11,0.26,93,,,
0.2388888889,4,140,16,0.26,93,,,
0.2388888889,4,140,21,0.26,92,,,
0.2388888889,4,140,25,0.26,92,,,
0.2388888889,4,140,30,0.26,92,,,
0.2388888889,4,140,35,0.26,92,,,
0.2388888889,4,140,40,0.26,91,,,
0.2388888889,4,140,45,0.26,91,,,
0.2388888889,4,140,2,0.7,105,,,
0.2388888889,4,140,6,0.7,104,,,
0.2388888889,4,140,11,0.7,103,,,
0.2388888889,4,140,16,0.7,102,,,
0.2388888889,4,140,21,0.7,101,,,
0.2388888889,4,140,25,0.7,100,,,
0.2388888889,4,140,30,0.7,99,,,
0.2388888889,4,140,35,0.7,98,,,
0.2388888889,4,140,40,0.7,97,,,
0.2388888889,4,140,45,0.7,96,,,
0.2388888889,4,140,2,0.57,101,,,
0.2388888889,4,140,6,0.57,100,,,
0.2388888889,4,140,11,0.57,99,,,
0.2388888889,4,140,16,0.57,98,,,
0.2388888889,4,140,21,0.57,97,,,
0.2388888889,4,140,25,0.57,97,,,
0.2388888889,4,140,30,0.57,96,,,
0.2388888889,4,140,35,0.57,95,,,
0.2388888889,4,140,40,0.57,95,,,
0.2388888889,4,140,45,0.57,94,,,
0.2388888889,4,140,2,0.57,101,,,
0.2388888889,4,140,6,0.57,100,,,
0.2388888889,4,140,11,0.57,99,,,
0.2388888889,4,140,16,0.57,98,,,
0.2388888889,4,140,21,0.57,97,,,
0.2388888889,4,140,25,0.57,97,,,
0.2388888889,4,140,30,0.57,96,,,
0.2388888889,4,140,35,0.57,95,,,
0.2388888889,4,140,40,0.57,95,,,
0.2388888889,4,140,45,0.57,94,,,
0.2388888889,4,140,2,0.44,97,,,
0.2388888889,4,140,6,0.44,97,,,
0.2388888889,4,140,11,0.44,96,,,
0.2388888889,4,140,16,0.44,96,,,
0.2388888889,4,140,21,0.44,95,,,
0.2388888889,4,140,25,0.44,94,,,
0.2388888889,4,140,30,0.44,94,,,
0.2388888889,4,140,35,0.44,94,,,
0.2388888889,4,140,40,0.44,93,,,
0.2388888889,4,140,45,0.44,93,,,
0.2388888889,4,140,2,0.24,94,,,
0.2388888889,4,140,6,0.24,93,,,
0.2388888889,4,140,11,0.24,93,,,
0.2388888889,4,140,16,0.24,93,,,
0.2388888889,4,140,21,0.24,92,,,
0.2388888889,4,140,25,0.24,92,,,
0.2388888889,4,140,30,0.24,92,,,
